SK_ID_CURR,TARGET,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,WEEKDAY_APPR_PROCESS_START,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,DAYS_CREDIT,CREDIT_DAY_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,PREDICT
231547,0,1,180000.0,900000.0,24750.0,900000.0,0.008625,-14573,-612,-8343.0,-5189,0.0,3.0,2,2,13,0,0,0,0,0,0,,0.7530138355610245,0.5673792367572691,,,0.9831,,,,0.2069,0.1667,,,,0.0861,,,,,0.9831,,,,0.2069,0.1667,,,,0.0897,,,,,0.9831,,,,0.2069,0.1667,,,,0.0877,,,0.0677,3.0,0.0,3.0,0.0,-309.0,0.0,0.0,0.0,3.0,0.0,2.0,1,1,1,6,0,4,1,1,1,0,1,1,1,1,0,-2487.0,0.0,0.0,64471.5,0.08377942105392183
231548,0,0,90000.0,284400.0,16011.0,225000.0,0.010276,-24021,365243,-6155.0,-3999,9.0,2.0,2,2,11,0,0,0,0,0,0,,0.4374295100707914,0.7180328113294772,0.0928,0.0808,0.9816,0.7484,0.0391,0.0,0.2759,0.1667,0.2083,0.0298,0.0748,0.0785,0.0039,0.0031,0.0945,0.0838,0.9816,0.7583,0.0394,0.0,0.2759,0.1667,0.2083,0.0305,0.0817,0.0818,0.0039,0.0032,0.0937,0.0808,0.9816,0.7518,0.0393,0.0,0.2759,0.1667,0.2083,0.0303,0.0761,0.0799,0.0039,0.0031,0.0838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,6,1,4,1,1,4,0,0,0,1,0,0,-2620.0,0.0,0.0,25381.35,0.07105517855754168
231570,0,0,90000.0,810000.0,26127.0,810000.0,0.008068,-15355,-4862,-7542.0,-4673,9.0,2.0,3,3,7,0,0,0,0,1,1,,0.13935665927216848,0.5849900404894085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-236.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6,4,4,1,1,1,0,1,0,1,0,0,-968.0,0.0,0.0,90000.0,0.055385987194333755
231633,0,1,225000.0,805536.0,32076.0,720000.0,0.009657,-14719,-4277,-2030.0,-4407,7.0,3.0,2,2,10,0,0,0,0,0,0,,0.4950654370305629,0.7435593141311444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1876.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,4,4,1,1,5,0,1,0,1,0,0,-738.0,0.0,0.0,109591.74,0.04331518986512598
231649,0,0,159435.0,900000.0,34281.0,900000.0,0.018801,-11196,-304,-9317.0,-1142,,1.0,2,2,8,0,0,0,0,0,0,0.5615566988153223,0.5404014378261531,,0.0186,,0.9861,,,0.0,0.1034,0.0417,,,,,,,0.0189,,0.9861,,,0.0,0.1034,0.0417,,,,,,,0.0187,,0.9861,,,0.0,0.1034,0.0417,,,,,,,0.0135,3.0,0.0,3.0,0.0,-147.0,,,,,,,0,0,1,6,0,1,2,1,0,0,1,1,1,1,0,,,,,0.0885274880400494
231651,0,0,126000.0,337923.0,22711.5,279000.0,0.007305,-16521,-2212,-7320.0,-75,,1.0,3,3,13,0,0,0,0,1,1,0.5035938091872055,0.4638142739110749,0.3706496323299817,0.0928,0.0,0.9841,,,0.0,0.2069,0.1667,,0.017,,0.0792,,0.0,0.0945,0.0,0.9841,,,0.0,0.2069,0.1667,,0.0174,,0.0825,,0.0,0.0937,0.0,0.9841,,,0.0,0.2069,0.1667,,0.0173,,0.0806,,0.0,0.0623,0.0,0.0,0.0,0.0,-1597.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,1,6,4,2,3,1,6,0,1,0,1,1,0,-355.0,0.0,0.0,152820.0,0.10654748479112451
231659,0,0,207000.0,177903.0,12780.0,148500.0,0.010643,-16026,-2801,-8705.0,-4858,,2.0,2,2,13,0,0,0,0,0,0,,0.5357326296718529,0.5495965024956946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2340.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,1,6,4,4,0,1,5,0,1,0,1,1,0,-2697.0,0.0,0.0,15653.475,0.09448956365466744
231670,0,1,180000.0,315000.0,33205.5,315000.0,0.01885,-12131,-2534,-1807.0,-4151,8.0,3.0,2,2,15,0,0,0,0,0,0,0.48502874366584897,0.7581305546206291,0.6754132910917112,0.1474,0.0955,0.9891,0.8504,0.0262,0.12,0.1034,0.3333,,0.086,0.1202,0.124,0.0,,0.1502,0.0991,0.9891,0.8563,0.0264,0.1208,0.1034,0.3333,,0.08800000000000001,0.1313,0.1292,0.0,,0.1489,0.0955,0.9891,0.8524,0.0263,0.12,0.1034,0.3333,,0.0875,0.1223,0.1263,0.0,,0.1119,0.0,0.0,0.0,0.0,-3156.0,0.0,0.0,0.0,0.0,0.0,4.0,1,1,0,1,4,1,1,1,6,0,1,0,1,0,1,-160.0,0.0,0.0,42229.26,0.06122250975267205
231704,0,0,90000.0,123637.5,10039.5,112500.0,0.00496,-10277,-545,-3877.0,-2637,,2.0,2,2,11,0,0,0,0,0,0,,0.6545818001264565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-107.0,,,,,,,1,0,0,5,4,4,1,1,5,0,1,1,1,0,0,,,,,0.13858490084684938
231839,0,0,110250.0,720000.0,23926.5,720000.0,0.028663,-21573,-125,-8919.0,-4602,,1.0,2,2,14,0,0,0,0,0,0,0.7828330686557989,0.5894194997267242,,0.0619,0.0798,0.9881,0.8368,0.0375,0.0,0.2069,0.1667,0.2083,0.0214,0.0504,0.0726,0.0,0.0,0.063,0.0828,0.9881,0.8432,0.0378,0.0,0.2069,0.1667,0.2083,0.0218,0.0551,0.0757,0.0,0.0,0.0625,0.0798,0.9881,0.8390000000000001,0.0377,0.0,0.2069,0.1667,0.2083,0.0217,0.0513,0.0739,0.0,0.0,0.0571,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,1,1,4,4,4,1,4,0,1,0,1,0,0,,,,,0.028131955836786862
231869,0,3,270000.0,490495.5,38884.5,454500.0,0.009175,-11910,-1761,-482.0,-337,,4.0,2,2,11,0,0,0,0,1,1,0.3568053318777127,0.4361061631816979,0.646329897706246,0.2237,0.1619,0.9801,0.728,,0.24,0.2069,0.3333,0.0417,0.1616,,0.1372,,0.0186,0.2279,0.168,0.9801,0.7387,,0.2417,0.2069,0.3333,0.0417,0.1653,,0.1429,,0.0197,0.2259,0.1619,0.9801,0.7316,,0.24,0.2069,0.3333,0.0417,0.1644,,0.1397,,0.019,0.1816,2.0,0.0,2.0,0.0,-795.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,6,4,1,2,1,6,0,1,0,1,0,0,-629.0,0.0,0.0,123331.68,0.06667638752907461
231876,1,2,99000.0,206280.0,10161.0,135000.0,0.018209,-11499,-2687,-5012.0,-3567,,4.0,3,3,8,0,0,0,0,0,0,0.3120827515009996,0.40086721172310463,0.13510601574017175,0.1474,0.0847,0.9846,0.7892,0.1268,0.16,0.1379,0.3333,0.0417,0.0845,0.1202,0.1483,0.0,0.0,0.1502,0.0879,0.9846,0.7975,0.128,0.1611,0.1379,0.3333,0.0417,0.0864,0.1313,0.1545,0.0,0.0,0.1489,0.0847,0.9846,0.792,0.1277,0.16,0.1379,0.3333,0.0417,0.086,0.1223,0.1509,0.0,0.0,0.18600000000000005,0.0,0.0,0.0,0.0,-765.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,6,4,4,1,1,2,0,1,1,1,1,0,-1274.0,0.0,0.0,23670.0,0.21643040857429605
231895,0,0,171000.0,904500.0,26577.0,904500.0,0.001276,-22360,365243,-2737.0,-4177,22.0,2.0,2,2,10,0,0,0,0,0,0,,0.3306409431559668,0.2851799046358216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-873.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,1,4,1,1,1,0,0,0,1,0,0,-1216.0,0.0,0.0,675000.0,0.03637446400039057
231953,0,0,180000.0,550980.0,40221.0,450000.0,0.04622,-9217,-1696,-9217.0,-1661,,2.0,1,1,17,0,0,0,0,0,0,0.18254145009792674,0.5471500194862516,0.2622489709189549,0.0825,0.0444,0.9811,,0.0722,0.0,0.2069,0.1667,,0.0809,0.0672,0.0711,0.0,0.0855,0.084,0.046,0.9811,,0.0728,0.0,0.2069,0.1667,,0.0827,0.0735,0.0741,0.0,0.0905,0.0833,0.0444,0.9811,,0.0726,0.0,0.2069,0.1667,,0.0823,0.0684,0.0724,0.0,0.0873,0.0954,5.0,0.0,5.0,0.0,-1362.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,4,4,1,2,0,0,1,1,1,0,1,-1348.0,0.0,0.0,38569.5,0.06084209768825347
232004,0,0,472500.0,1288350.0,37800.0,1125000.0,0.016612000000000002,-18559,-8269,-9314.0,-2080,,2.0,2,2,10,0,0,0,0,1,1,,0.7128221835235737,0.656158373001177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1362.0,0.0,0.0,0.0,0.0,0.0,8.0,1,0,1,1,4,4,1,1,0,0,1,0,1,0,0,-791.0,0.0,0.0,118124.955,0.090917527823057
232046,0,0,171000.0,900000.0,43429.5,900000.0,0.035792000000000004,-20135,-3568,-11880.0,-3003,12.0,2.0,2,2,14,0,0,0,0,0,0,,0.7073662821666256,0.4135967602644276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-765.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,6,4,4,1,1,6,0,1,1,1,0,0,-1565.0,0.0,0.0,137160.0,0.0406131286480513
232146,0,0,180000.0,675000.0,28728.0,675000.0,0.006670999999999999,-12910,-1455,-669.0,-4932,6.0,1.0,2,2,17,0,0,0,0,0,0,,0.5677922843791032,0.8128226070575616,0.0773,0.0851,0.9856,,,0.0,0.1724,0.1667,,0.0575,,0.0407,,0.0,0.0788,0.0883,0.9856,,,0.0,0.1724,0.1667,,0.0588,,0.0424,,0.0,0.0781,0.0851,0.9856,,,0.0,0.1724,0.1667,,0.0585,,0.0414,,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,1,0,6,4,1,3,1,5,0,1,0,1,0,0,-2789.0,0.0,0.0,128826.0,0.07722126929439088
232165,0,0,247500.0,886401.0,45387.0,778500.0,0.01885,-16690,-5338,-7727.0,-221,,2.0,2,2,13,0,0,0,0,0,0,0.4090105669546003,0.7131801654329751,0.5919766183185521,0.1856,0.1407,0.9816,0.7484,0.0491,0.2,0.1724,0.3333,,,0.1513,0.1968,,,0.1891,0.146,0.9816,0.7583,0.0495,0.2014,0.1724,0.3333,,,0.1653,0.2051,,,0.1874,0.1407,0.9816,0.7518,0.0494,0.2,0.1724,0.3333,,,0.1539,0.2004,,,0.1817,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,6,0,1,1,1,5,0,1,0,1,0,1,-506.0,0.0,0.0,159570.0,0.047839618253819764
232175,1,0,103500.0,1339884.0,39307.5,1170000.0,0.031329,-16891,-1612,-73.0,-450,9.0,2.0,2,2,10,0,0,0,0,0,0,0.6636813802679237,0.2346690552893438,0.07958643615986162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1538.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,6,4,1,1,1,1,0,1,0,1,0,0,-264.0,40.0,0.0,1111500.0,0.26231045698259764
232230,0,0,135000.0,639000.0,22950.0,639000.0,0.035792000000000004,-11215,-1877,-2211.0,-2961,4.0,1.0,2,2,18,0,0,0,0,0,0,,0.6565667219878174,0.31547215492577346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-356.0,0.0,0.0,0.0,1.0,0.0,2.0,0,1,0,6,4,4,3,1,5,0,1,0,1,0,0,-428.0,0.0,0.0,63000.0,0.08115839249040106
232253,0,0,135000.0,668304.0,28444.5,540000.0,0.006233,-14299,-700,-892.0,-1847,13.0,2.0,2,2,9,0,0,0,0,0,0,0.3909530438892618,0.7211461452726209,0.6642482627052363,0.0742,0.062,0.9811,0.7416,,0.08,0.069,0.3333,0.375,0.0927,0.0605,0.0519,0.0,0.0024,0.0756,0.0644,0.9811,0.7517,,0.0806,0.069,0.3333,0.375,0.0949,0.0661,0.0541,0.0,0.0026,0.0749,0.062,0.9811,0.7451,,0.08,0.069,0.3333,0.375,0.0944,0.0616,0.0529,0.0,0.0025,0.0598,0.0,0.0,0.0,0.0,-1234.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,1,6,0,4,1,1,1,0,1,0,1,0,1,-1130.0,0.0,0.0,17032.5,0.04818978712860953
232310,0,0,207000.0,512446.5,40617.0,463500.0,0.002134,-16411,-815,-10125.0,-4254,,1.0,3,3,11,0,0,0,0,0,0,,0.3832267046731523,0.1940678276718812,0.0619,0.0972,0.9821,0.7552,,0.0,0.1379,0.1667,0.0417,0.0,0.0488,0.0652,0.0077,0.0132,0.063,0.1009,0.9821,0.7648,,0.0,0.1379,0.1667,0.0417,0.0,0.0533,0.0679,0.0078,0.013999999999999999,0.0625,0.0972,0.9821,0.7585,,0.0,0.1379,0.1667,0.0417,0.0,0.0496,0.0664,0.0078,0.0135,0.0513,0.0,0.0,0.0,0.0,-636.0,0.0,0.0,0.0,0.0,1.0,4.0,0,0,1,6,4,4,3,5,1,0,1,0,1,0,0,-544.0,0.0,0.0,180000.0,0.08550209021593855
232362,0,0,315000.0,225000.0,17541.0,225000.0,0.020246,-13132,-1686,-7.0,-4905,2.0,2.0,3,3,8,0,0,0,0,0,0,0.33282853855613,0.4444479691111458,0.6956219298394389,0.0814,,0.9916,,,0.08,0.069,0.375,,,,,,,0.083,,0.9916,,,0.0806,0.069,0.375,,,,,,,0.0822,,0.9916,,,0.08,0.069,0.375,,,,,,,,1.0,0.0,1.0,0.0,-1012.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1,5,4,1,1,1,5,0,1,1,1,1,0,-1547.0,0.0,0.0,900000.0,0.0699387601284408
232422,0,2,202500.0,450000.0,20979.0,450000.0,0.035792000000000004,-10636,-4057,-2604.0,-3196,7.0,4.0,2,2,18,0,0,0,0,0,0,0.24624108334796924,0.5414169033553953,0.3344541255096772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2406.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,6,0,4,1,5,0,0,1,1,1,0,0,-2774.0,0.0,0.0,25332.075,0.12066462983712126
232546,0,0,180000.0,675000.0,21775.5,675000.0,0.014519999999999996,-18526,365243,-1492.0,-2049,,2.0,2,2,10,0,0,0,0,0,0,0.5000713257025629,0.6890030752820188,0.42765737003502935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,0.0,-2245.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,6,1,4,1,1,2,0,0,0,1,0,0,-2763.0,0.0,0.0,315000.0,0.07202487750490584
232569,1,0,90000.0,178290.0,14215.5,157500.0,0.010147,-10395,-1387,-2772.0,-3044,,2.0,2,2,15,0,0,0,0,0,0,0.26558783216678866,0.08014395046092794,,0.0186,0.0442,0.9712,0.6056,0.035,0.0,0.1034,0.0417,0.0833,0.0285,0.0151,0.0199,0.0,0.0,0.0189,0.0459,0.9712,0.621,0.0353,0.0,0.1034,0.0417,0.0833,0.0291,0.0165,0.0207,0.0,0.0,0.0187,0.0442,0.9712,0.6109,0.0352,0.0,0.1034,0.0417,0.0833,0.028999999999999998,0.0154,0.0202,0.0,0.0,0.0347,2.0,0.0,2.0,0.0,-1199.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,6,4,4,0,1,1,0,1,1,1,0,0,-1429.0,0.0,0.0,14490.0,0.5726603944387609
232585,0,0,99000.0,188460.0,9864.0,135000.0,0.015221,-16835,-3448,-4121.0,-390,,2.0,2,2,9,0,0,0,0,0,0,,0.5633435687837205,0.4014074137749511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1225.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,1,4,4,1,1,2,0,1,1,1,1,0,-2814.0,0.0,0.0,20115.0,0.03875645083456647
232608,0,0,112500.0,188685.0,15124.5,157500.0,0.031329,-10467,-483,-4734.0,-3127,9.0,2.0,2,2,12,0,0,0,0,1,1,,0.6876848560185816,0.42589289800515295,0.067,0.0764,0.9876,,,0.0,0.1724,0.1667,,0.0503,,0.0425,,0.0077,0.0683,0.0792,0.9876,,,0.0,0.1724,0.1667,,0.0514,,0.0443,,0.0082,0.0677,0.0764,0.9876,,,0.0,0.1724,0.1667,,0.0511,,0.0433,,0.0079,0.0633,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,6,4,4,1,1,2,0,1,0,1,0,0,-1138.0,0.0,0.0,1215000.0,0.08022210957074215
232666,0,0,81000.0,103500.0,8982.0,103500.0,0.015221,-12165,-1173,-4141.0,-2637,7.0,2.0,2,2,8,0,0,0,0,0,0,,0.6267583136583027,0.4812493411434029,0.1485,0.0974,0.9846,0.7892,0.0517,0.16,0.1379,0.3333,0.375,0.0488,0.121,0.1536,0.0,0.0,0.1513,0.0884,0.9846,0.7975,0.0521,0.1611,0.1379,0.3333,0.375,0.0203,0.1322,0.16,0.0,0.0,0.1499,0.0974,0.9846,0.792,0.052000000000000005,0.16,0.1379,0.3333,0.375,0.0497,0.1231,0.1564,0.0,0.0,0.1491,1.0,0.0,1.0,0.0,-1553.0,0.0,0.0,0.0,0.0,0.0,4.0,0,1,0,6,0,4,1,1,2,0,1,0,1,0,0,-256.0,0.0,0.0,135000.0,0.03392729722227287
232683,0,1,270000.0,675000.0,24930.0,675000.0,0.026392,-15566,-5506,-1371.0,-4416,,3.0,2,2,12,0,1,1,0,1,1,0.7088755428447974,0.4044490426083157,0.43473324875017305,0.3918,0.3231,0.9881,0.8368,0.0635,0.0,0.8621,0.1667,0.2083,0.574,0.3177,0.3579,0.0077,0.003,0.3992,0.3353,0.9881,0.8432,0.0641,0.0,0.8621,0.1667,0.2083,0.5871,0.3471,0.3728,0.0078,0.0032,0.3955,0.3231,0.9881,0.8390000000000001,0.0639,0.0,0.8621,0.1667,0.2083,0.584,0.3232,0.3643,0.0078,0.0031,0.2821,0.0,0.0,0.0,0.0,-73.0,0.0,0.0,0.0,0.0,2.0,3.0,1,0,1,6,4,4,1,1,4,0,1,0,1,0,0,-1299.0,0.0,0.0,33750.0,0.07372394247056267
232692,0,0,225000.0,450000.0,23107.5,450000.0,0.007273999999999998,-8461,-1593,-8315.0,-1088,,2.0,2,2,16,0,0,0,0,0,0,0.6638668220457087,0.3527155259646705,,0.0711,,0.9831,0.7688,0.0086,0.0,0.1379,0.1667,0.0,,0.057999999999999996,0.066,0.0,0.0699,0.0725,,0.9831,0.7779,0.0087,0.0,0.1379,0.1667,0.0,,0.0634,0.0687,0.0,0.07400000000000001,0.0718,,0.9831,0.7719,0.0087,0.0,0.1379,0.1667,0.0,,0.059000000000000004,0.0672,0.0,0.0713,0.0671,0.0,0.0,0.0,0.0,-479.0,0.0,0.0,0.0,0.0,1.0,2.0,1,0,1,1,0,1,1,1,3,0,1,1,1,0,0,-479.0,0.0,0.0,225000.0,0.07008061668151586
232727,0,0,202500.0,900000.0,26446.5,900000.0,0.02461,-17304,-1291,-407.0,-832,,2.0,2,2,10,0,0,0,1,1,0,,0.6801975195964545,0.5673792367572691,0.034,0.0541,0.9990000000000001,0.9864,0.0047,0.0,0.1034,0.0833,0.0417,0.025,0.0277,0.0466,0.0,0.0,0.0347,0.0561,0.9990000000000001,0.9869,0.0048,0.0,0.1034,0.0833,0.0417,0.0256,0.0303,0.0485,0.0,0.0,0.0344,0.0541,0.9990000000000001,0.9866,0.0048,0.0,0.1034,0.0833,0.0417,0.0254,0.0282,0.0474,0.0,0.0,0.0366,0.0,0.0,0.0,0.0,-896.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,6,4,1,1,1,0,0,1,0,1,1,0,-2340.0,0.0,0.0,43438.5,0.04282508748044601
232847,0,0,112500.0,450000.0,25965.0,450000.0,0.018209,-19147,-9295,-9804.0,-2688,39.0,2.0,3,3,9,0,0,0,0,0,0,,0.10333903155261392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-587.0,,,,,,,1,1,1,6,4,4,1,1,0,0,1,0,1,0,0,,,,,0.08624302812740198
232921,0,0,247500.0,239850.0,25960.5,225000.0,0.006670999999999999,-11631,-459,-2964.0,-3543,19.0,1.0,2,2,18,0,0,0,0,0,0,,0.5242340291188478,0.34090642641523844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1101.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,6,4,4,3,0,0,0,1,0,1,0,0,-148.0,0.0,0.0,53052.795,0.14319407119710262
232939,0,1,157500.0,152820.0,16587.0,135000.0,0.016612000000000002,-13654,-249,-1160.0,-103,9.0,3.0,2,2,18,0,0,0,0,1,1,0.30289211328442844,0.6096506078344095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-742.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,4,1,0,1,6,0,1,1,1,1,0,-2852.0,0.0,0.0,648000.0,0.04220443570921218
232944,0,0,157500.0,675000.0,21775.5,675000.0,0.028663,-10667,-2149,-4770.0,-3059,64.0,2.0,2,2,17,0,0,0,1,0,1,,0.5321628937350742,0.24988506275045536,0.1425,0.1019,0.9776,0.7008,0.0734,0.055999999999999994,0.1724,0.2333,0.2917,0.0799,0.1124,0.1145,0.0154,0.0403,0.0767,0.0426,0.9767,0.6929,0.0267,0.0,0.2414,0.1667,0.2083,0.067,0.0652,0.0738,0.0,0.0,0.1457,0.1268,0.9767,0.6914,0.0775,0.0,0.1724,0.1667,0.2917,0.0836,0.0941,0.0848,0.0058,0.0031,0.2768,4.0,2.0,4.0,0.0,-354.0,0.0,0.0,0.0,4.0,0.0,1.0,1,1,0,1,2,4,1,0,0,0,1,1,1,0,0,-347.0,0.0,0.0,22482.0,0.09632999318322165
232973,0,2,270000.0,1484181.0,43524.0,1296000.0,0.04622,-12160,-1391,-6153.0,-495,,4.0,1,1,17,0,0,0,0,0,0,0.719628871259793,0.7037684051708514,0.6722428897082422,0.0948,0.0509,0.9771,0.6872,0.0113,0.0,0.1724,0.1667,0.2083,0.0409,0.07400000000000001,0.0697,0.0154,0.0575,0.0966,0.0529,0.9772,0.6994,0.0114,0.0,0.1724,0.1667,0.2083,0.0418,0.0808,0.0726,0.0156,0.0609,0.0958,0.0509,0.9771,0.6914,0.0113,0.0,0.1724,0.1667,0.2083,0.0416,0.0752,0.0709,0.0155,0.0587,0.0735,1.0,1.0,1.0,1.0,-110.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,1,1,0,4,1,1,4,0,1,0,1,0,0,-2309.0,0.0,0.0,0.0,0.057683863331479804
233001,0,0,180000.0,900000.0,26316.0,900000.0,0.016612000000000002,-17382,-2896,-6809.0,-923,7.0,1.0,2,2,13,0,0,0,0,1,1,0.7305801185703041,0.6768394619138232,0.8038850611746273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1688.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,6,4,1,3,1,5,0,1,0,1,1,0,-2123.0,0.0,0.0,990000.0,0.03612859213274617
233029,0,0,135000.0,792346.5,26185.5,684000.0,0.022625,-15439,-2323,-4053.0,-4024,,2.0,2,2,13,0,0,0,0,0,0,0.48747543232952,0.5671320976041361,0.7713615919194317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1687.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,4,4,1,1,1,0,1,0,1,0,0,-1493.0,0.0,0.0,45049.5,0.055970477756598525
